race,stench,sound,heat,intelligence,height,weight,strength,alignment,flight,bribe
halfling,13,12,14,17,123,90,151,good,0,
lizard,27,16,-13,16,228,155,954,evil,0,
lizard,24,26,-10,31,225,134,849,neutral,0,
human,11,8,12,35,239,112,334,neutral,0,151.0
lizard,24,25,-21,27,202,118,749,neutral,0,
lizard,23,16,-19,26,207,129,843,neutral,0,
halfling,15,5,12,21,133,117,183,good,0,
human,6,7,12,32,216,104,317,neutral,0,144.0
wingedrat,24,15,22,12,157,206,1005,evil,1,
lizard,24,21,-21,21,217,148,890,evil,0,
halfling,10,8,12,28,105,99,151,good,0,
orc,37,16,10,7,359,330,2351,evil,0,
wingedrat,35,11,27,12,164,220,1025,evil,1,
orc,44,28,13,9,342,354,2334,evil,0,
human,10,11,17,32,203,105,310,neutral,0,144.0
wingedrat,29,19,28,11,176,191,997,evil,1,
human,11,15,9,31,201,102,310,neutral,0,143.0
halfling,15,8,13,20,126,114,177,good,0,
lizard,23,19,-16,23,217,129,778,neutral,0,
halfling,17,4,16,25,122,108,169,good,0,
orc,54,20,9,10,311,318,2086,evil,0,
human,13,12,15,33,214,98,312,neutral,0,147.0
lizard,22,23,-21,23,207,117,727,neutral,0,
wingedrat,27,16,25,14,159,199,1008,evil,1,
lizard,26,20,-15,23,222,126,831,evil,0,
wingedrat,25,11,28,15,170,192,1001,evil,1,
wingedrat,27,17,19,14,159,229,1069,evil,1,
human,15,16,8,38,230,91,320,neutral,0,155.0
orc,26,31,7,10,295,309,1961,evil,0,
orc,55,26,12,13,334,348,2287,evil,0,
lizard,23,17,-11,18,215,135,837,evil,0,
halfling,21,5,17,25,118,125,184,good,0,
orc,46,22,8,-1,369,338,2308,evil,0,
lizard,27,18,-22,27,210,118,814,neutral,0,
orc,44,27,12,9,348,326,2298,evil,0,
human,14,12,17,31,215,100,317,neutral,0,141.0
human,6,10,17,33,234,114,329,neutral,0,145.0
halfling,14,5,10,22,132,102,168,good,0,
lizard,12,18,-19,26,223,142,890,neutral,0,
wingedrat,31,17,26,14,163,209,1031,evil,1,
lizard,18,21,-21,26,215,125,822,neutral,0,
human,14,16,13,34,219,98,313,neutral,0,145.0
wingedrat,20,15,19,15,159,160,818,evil,1,
halfling,8,6,12,24,110,116,171,good,0,
lizard,15,20,-14,25,213,129,760,neutral,0,
wingedrat,21,7,23,9,153,237,1126,evil,1,
wingedrat,32,20,24,13,143,197,949,evil,1,
lizard,25,17,-24,24,219,123,836,evil,0,
lizard,23,24,-24,20,228,133,888,evil,0,
halfling,15,11,7,21,127,110,173,good,0,
halfling,15,13,10,23,116,96,154,good,0,
wingedrat,28,10,23,9,155,198,974,evil,1,
orc,51,32,8,6,323,308,2053,evil,0,
orc,47,23,15,5,306,299,2035,evil,0,
human,5,14,14,28,227,119,354,neutral,0,143.0
orc,46,29,13,11,374,363,2500,evil,0,
human,11,8,15,31,225,98,302,neutral,0,141.0
lizard,24,22,-14,26,237,141,874,neutral,0,
orc,51,24,9,5,304,334,2220,evil,0,
halfling,17,15,10,21,114,70,127,good,0,
orc,53,35,7,10,319,324,2061,evil,0,
orc,57,33,12,8,347,321,2305,evil,0,
wingedrat,19,11,21,15,164,194,981,evil,1,
lizard,18,23,-12,29,218,131,840,neutral,0,
wingedrat,27,13,24,10,154,214,999,evil,1,
lizard,29,25,-19,30,219,122,828,neutral,0,
lizard,25,12,-20,24,209,122,797,evil,0,
orc,60,36,8,8,301,327,2232,evil,0,
human,13,14,5,34,202,96,298,neutral,0,147.0
wingedrat,21,14,30,13,152,163,844,evil,1,
human,10,13,12,46,220,103,320,neutral,0,165.0
human,14,12,11,43,209,94,288,neutral,0,160.0
wingedrat,20,20,26,18,127,205,920,evil,1,
wingedrat,23,15,25,16,152,198,971,evil,1,
lizard,28,23,-21,19,210,132,833,evil,0,
halfling,20,9,9,26,133,119,185,good,0,
wingedrat,18,18,23,13,143,214,1020,evil,1,
halfling,14,13,10,27,130,79,144,good,0,
lizard,24,18,-14,25,239,123,864,neutral,0,
human,10,11,12,32,215,103,296,neutral,0,144.0
halfling,14,4,13,27,113,115,171,good,0,
human,14,11,12,23,214,101,309,neutral,0,133.0
wingedrat,29,14,23,15,181,191,948,evil,1,
human,10,10,9,32,213,109,318,neutral,0,146.0
human,7,9,14,31,214,95,295,neutral,0,144.0
human,14,12,13,27,233,98,329,neutral,0,138.0
halfling,13,6,13,29,144,93,165,good,0,
orc,37,31,14,7,323,386,2474,evil,0,
orc,56,22,11,0,322,341,2326,evil,0,
lizard,18,21,-22,26,221,136,850,neutral,0,
halfling,17,8,15,22,108,102,156,good,0,
orc,53,25,11,10,336,329,2280,evil,0,
orc,43,28,9,8,330,322,2145,evil,0,
lizard,22,20,-15,18,220,108,761,evil,0,
lizard,23,16,-13,25,236,131,877,neutral,0,
wingedrat,25,16,24,16,148,195,982,evil,1,
lizard,20,22,-28,29,216,129,836,neutral,0,
lizard,26,18,-15,22,213,133,853,evil,0,
orc,50,30,7,8,349,307,2192,evil,0,
wingedrat,31,15,22,13,167,187,951,evil,1,
halfling,18,4,11,21,138,114,183,good,0,
human,10,18,10,34,233,121,351,neutral,0,152.0
lizard,17,22,-18,25,229,138,902,neutral,0,
wingedrat,22,15,15,7,152,226,1079,evil,1,
orc,54,17,10,10,312,313,2069,evil,0,
human,16,16,13,35,238,111,351,neutral,0,152.0
wingedrat,30,17,25,12,142,204,958,evil,1,
orc,37,33,5,2,307,335,2183,evil,0,
orc,42,35,7,12,321,295,2172,evil,0,
lizard,21,22,-11,23,234,98,768,neutral,0,
halfling,10,15,16,25,133,81,147,good,0,
halfling,16,17,8,24,126,112,175,good,0,
human,10,8,14,38,245,110,357,neutral,0,158.0
wingedrat,27,12,25,18,169,191,965,evil,1,
halfling,13,12,13,27,135,91,158,good,0,
human,16,6,13,24,239,101,336,neutral,0,132.0
human,11,13,12,28,238,107,336,neutral,0,142.0
human,10,12,14,36,214,104,307,neutral,0,151.0
human,9,9,12,40,210,108,317,neutral,0,159.0
human,13,13,17,42,225,103,321,neutral,0,160.0
orc,38,27,11,7,346,356,2347,evil,0,
lizard,20,20,-20,24,232,117,787,neutral,0,
wingedrat,33,17,22,13,138,226,1030,evil,1,
halfling,15,9,10,21,124,97,159,good,0,
lizard,19,25,-23,17,221,135,912,evil,0,
orc,34,17,17,11,369,283,2125,evil,0,
human,15,12,8,39,211,104,324,neutral,0,155.0
human,16,13,13,34,238,88,311,neutral,0,147.0
halfling,14,5,10,30,123,104,165,good,0,
human,12,10,16,35,210,116,340,neutral,0,147.0
wingedrat,18,13,24,13,136,213,988,evil,1,
wingedrat,23,16,27,13,170,174,909,evil,1,
lizard,21,18,-13,20,210,120,838,evil,0,
orc,41,27,3,14,359,329,2251,evil,0,
halfling,11,10,16,25,108,86,140,good,0,
orc,59,31,8,12,339,321,2232,evil,0,
human,11,12,14,29,246,117,367,neutral,0,144.0
orc,35,31,9,7,389,310,2296,evil,0,
halfling,15,14,12,24,137,97,165,good,0,
human,17,11,15,30,224,98,311,neutral,0,139.0
wingedrat,26,13,24,16,151,181,842,evil,1,
orc,60,20,7,8,348,286,2057,evil,0,
wingedrat,38,14,14,11,171,233,1123,evil,1,
orc,46,20,10,11,324,339,2268,evil,0,
wingedrat,30,16,20,9,144,237,1121,evil,1,
orc,53,24,11,16,340,321,2227,evil,0,
orc,45,34,6,9,332,331,2244,evil,0,
orc,51,23,8,3,321,329,2227,evil,0,
halfling,13,13,16,18,132,111,177,good,0,
human,15,11,13,33,215,94,302,neutral,0,145.0
orc,53,26,9,8,377,301,2245,evil,0,
wingedrat,22,15,26,11,167,189,945,evil,1,
lizard,22,17,-19,15,213,129,808,evil,0,
orc,39,19,10,11,325,324,2238,evil,0,
lizard,27,23,-9,22,226,120,838,evil,0,
wingedrat,29,11,22,11,162,216,1040,evil,1,
human,14,9,14,29,238,88,301,neutral,0,140.0
lizard,23,17,-21,28,209,148,870,neutral,0,
halfling,11,12,13,18,92,109,155,good,0,
orc,51,23,11,10,370,269,2018,evil,0,
halfling,17,2,11,27,128,128,192,good,0,
orc,45,35,9,13,347,326,2215,evil,0,
wingedrat,23,11,17,14,136,196,872,evil,1,
human,10,15,10,28,227,105,330,neutral,0,144.0
halfling,18,12,14,27,139,87,156,good,0,
halfling,12,12,16,28,142,90,161,good,0,
halfling,19,14,16,22,118,94,153,good,0,
halfling,13,6,16,21,127,88,151,good,0,
orc,47,30,12,11,345,346,2266,evil,0,
halfling,12,14,9,19,133,84,150,good,0,
wingedrat,25,9,27,15,164,217,1022,evil,1,
lizard,21,19,-16,23,208,110,774,neutral,0,
orc,40,26,16,10,325,346,2318,evil,0,
human,11,17,12,34,225,116,323,neutral,0,152.0
halfling,17,5,10,31,123,101,162,good,0,
wingedrat,25,14,24,10,165,187,945,evil,1,
lizard,23,17,-17,17,217,133,811,evil,0,
lizard,29,13,-15,22,221,122,817,evil,0,
lizard,21,20,-20,21,216,120,805,neutral,0,
orc,59,27,12,3,314,318,2207,evil,0,
halfling,16,3,13,17,130,95,160,good,0,
wingedrat,21,13,21,15,133,180,865,evil,1,
lizard,24,18,-18,24,231,124,870,neutral,0,
human,16,11,15,33,233,97,314,neutral,0,148.0
wingedrat,23,16,19,16,139,191,936,evil,1,
halfling,20,11,10,25,113,118,174,good,0,
orc,44,30,13,2,340,305,2097,evil,0,
orc,57,18,7,11,330,323,2123,evil,0,
wingedrat,20,11,21,13,145,193,904,evil,1,
orc,49,23,10,7,320,330,2166,evil,0,
lizard,22,22,,24,222,131,826,neutral,0,
wingedrat,16,18,20,12,162,211,1020,evil,1,
lizard,22,20,-14,23,216,123,784,neutral,0,
orc,41,25,7,10,333,355,2354,evil,0,
wingedrat,30,16,26,13,149,216,1030,evil,1,
orc,36,25,7,9,330,322,2211,evil,0,
halfling,15,7,12,28,131,61,126,good,0,
orc,50,28,3,5,281,336,2144,evil,0,
orc,35,21,11,8,326,303,2065,evil,0,
wingedrat,23,8,22,10,148,230,1074,evil,1,
orc,48,24,10,9,324,319,2139,evil,0,
halfling,13,12,18,26,132,112,178,good,0,
lizard,16,24,-16,21,222,114,763,neutral,0,
halfling,17,10,10,24,123,81,142,good,0,
orc,39,22,8,9,328,310,2099,evil,0,
human,11,10,15,41,244,106,348,neutral,0,159.0
human,7,10,15,27,229,111,336,neutral,0,140.0
wingedrat,26,12,29,5,150,195,951,evil,1,
wingedrat,27,18,13,13,151,186,895,evil,1,
wingedrat,19,14,25,16,163,241,1152,evil,1,
halfling,12,10,15,19,134,112,179,good,0,
wingedrat,20,14,22,14,157,219,1078,evil,1,
orc,43,31,6,9,317,313,2133,evil,0,
halfling,14,7,9,29,144,101,173,good,0,
lizard,16,23,-15,31,219,134,877,neutral,0,
orc,35,28,11,8,325,309,2048,evil,0,
orc,45,34,7,5,327,313,2223,evil,0,
orc,52,31,12,11,322,315,2218,evil,0,
wingedrat,28,9,23,14,169,209,1002,evil,1,
halfling,16,12,16,27,131,111,176,good,0,
lizard,20,18,-13,25,221,118,841,neutral,0,
human,12,13,7,34,235,117,340,neutral,0,148.0
human,16,14,11,38,231,89,311,neutral,0,153.0
human,8,12,17,27,209,115,346,neutral,0,138.0
halfling,12,10,15,26,141,95,165,good,0,
lizard,22,14,-22,23,228,128,840,neutral,0,
human,15,17,10,37,201,112,307,neutral,0,152.0
lizard,24,20,-18,26,222,118,837,neutral,0,
wingedrat,33,14,24,13,169,209,1027,evil,1,
wingedrat,29,15,27,15,145,191,927,evil,1,
human,15,12,13,28,212,89,288,neutral,0,139.0
lizard,24,20,-27,15,213,132,855,evil,0,
human,12,16,12,31,211,102,305,neutral,0,146.0
wingedrat,25,14,12,13,157,190,1011,evil,1,
orc,33,32,11,11,325,344,2341,evil,0,
halfling,16,11,8,24,146,87,160,good,0,
lizard,21,21,-17,26,208,143,888,neutral,0,
human,17,10,14,34,208,96,308,neutral,0,144.0
lizard,25,21,-22,23,218,121,788,evil,0,
halfling,14,5,4,20,130,113,178,good,0,
orc,44,27,9,10,384,301,2207,evil,0,
lizard,28,23,-22,17,212,128,836,evil,0,
human,11,14,7,29,223,101,325,neutral,0,141.0
orc,40,30,5,15,329,312,2163,evil,0,
human,15,13,11,42,227,111,332,neutral,0,161.0
lizard,25,18,-20,25,212,126,824,neutral,0,
orc,44,26,13,11,342,297,2100,evil,0,
wingedrat,16,19,20,11,171,177,889,evil,1,
wingedrat,28,16,14,11,127,186,893,evil,1,
lizard,26,16,-16,29,228,135,865,neutral,0,
lizard,26,22,-16,21,224,157,920,evil,0,
halfling,15,11,12,23,117,98,156,good,0,
orc,46,22,7,9,319,309,2169,evil,0,
lizard,18,25,-20,18,206,117,776,neutral,0,
orc,40,28,12,8,328,272,1935,evil,0,
wingedrat,32,16,18,18,170,161,827,evil,1,
lizard,19,17,-11,25,227,114,838,neutral,0,
human,14,10,8,42,238,92,321,neutral,0,157.0
human,9,14,10,35,231,99,314,neutral,0,151.0
halfling,14,15,16,14,126,83,146,good,0,
human,16,12,12,31,213,94,294,neutral,0,144.0
orc,49,27,9,10,337,297,2083,evil,0,
orc,55,32,8,14,315,328,2147,evil,0,
human,9,8,15,31,239,88,306,neutral,0,146.0
wingedrat,25,16,28,14,168,197,990,evil,1,
orc,52,27,12,14,362,328,2357,evil,0,
halfling,19,8,14,28,122,83,144,good,0,
human,13,14,12,33,222,112,336,neutral,0,146.0
human,13,13,17,35,225,103,319,neutral,0,148.0
human,18,13,15,41,216,91,311,neutral,0,157.0
human,9,8,8,33,245,91,320,neutral,0,147.0
halfling,20,8,13,20,139,115,184,good,0,
lizard,21,17,-7,18,226,131,884,evil,0,
human,9,10,12,35,225,90,290,neutral,0,149.0
lizard,22,17,-18,24,213,130,833,neutral,0,
orc,44,26,13,8,338,333,2178,evil,0,
human,10,10,17,33,190,118,310,neutral,0,147.0
orc,61,19,11,4,392,306,2241,evil,0,
lizard,25,18,-20,19,231,133,874,evil,0,
wingedrat,39,17,19,13,144,195,940,evil,1,
wingedrat,26,18,26,16,149,229,1054,evil,1,
wingedrat,24,11,23,10,168,186,961,evil,1,
human,12,9,12,35,221,122,350,neutral,0,149.0
lizard,22,21,-20,21,210,127,841,evil,0,
wingedrat,35,12,22,16,154,193,980,evil,1,
lizard,21,13,-21,27,209,130,833,neutral,0,
human,12,15,16,35,221,106,335,neutral,0,150.0
orc,59,30,9,10,313,293,2055,evil,0,
wingedrat,25,11,21,12,161,209,1048,evil,1,
orc,38,26,7,14,350,317,2179,evil,0,
halfling,19,12,12,28,131,80,145,good,0,
human,15,11,13,41,225,101,310,neutral,0,154.0
human,12,11,14,35,225,107,328,neutral,0,146.0
human,8,11,13,26,206,95,304,neutral,0,137.0
lizard,22,26,-18,22,209,92,655,neutral,0,
wingedrat,25,12,21,14,158,220,1020,evil,1,
human,13,14,12,32,245,104,343,neutral,0,147.0
wingedrat,28,14,21,7,157,210,983,evil,1,
orc,51,25,13,8,360,318,2180,evil,0,
halfling,18,9,16,26,137,79,147,good,0,
wingedrat,24,13,25,16,171,250,1141,evil,1,
orc,36,33,8,13,319,311,2156,evil,0,
human,10,15,12,34,221,104,317,neutral,0,147.0
human,11,4,12,40,231,94,314,neutral,0,155.0
orc,56,19,10,12,342,281,2096,evil,0,
halfling,19,14,9,19,116,91,149,good,0,
orc,41,29,13,8,346,279,2121,evil,0,
halfling,13,5,11,26,125,117,179,good,0,
human,11,14,10,31,225,104,318,neutral,0,146.0
lizard,20,24,-13,21,241,127,859,neutral,0,
human,10,10,11,33,207,121,347,neutral,0,147.0
orc,35,25,15,4,335,341,2213,evil,0,
orc,49,36,11,10,337,358,2375,evil,0,
orc,56,27,14,9,322,306,2049,evil,0,
wingedrat,24,16,24,8,144,197,942,evil,1,
wingedrat,24,16,18,12,164,213,1037,evil,1,
halfling,16,8,13,27,118,96,155,good,0,
wingedrat,30,18,15,7,151,195,927,evil,1,
wingedrat,28,16,27,14,136,238,1054,evil,1,
halfling,20,5,14,14,139,154,223,good,0,
wingedrat,25,15,24,18,155,203,957,evil,1,
halfling,19,9,14,21,115,94,151,good,0,
lizard,22,18,-31,30,222,117,781,neutral,0,
wingedrat,32,14,29,9,148,223,1020,evil,1,
orc,35,26,12,9,348,335,2249,evil,0,
lizard,20,19,-20,25,221,123,844,neutral,0,
wingedrat,29,11,22,11,156,199,947,evil,1,
orc,44,27,13,9,332,299,2052,evil,0,
lizard,16,22,-24,25,222,125,799,neutral,0,
human,15,16,13,34,233,112,327,neutral,0,148.0
lizard,25,23,-15,24,233,128,832,evil,0,
orc,60,31,12,12,352,329,2278,evil,0,
lizard,24,19,-23,13,221,115,792,evil,0,
lizard,28,23,-13,18,222,156,940,evil,0,
wingedrat,26,8,34,7,174,220,1052,evil,1,
halfling,13,10,10,19,129,129,193,good,0,
human,15,9,15,40,220,102,325,neutral,0,155.0
lizard,19,26,-14,19,210,154,943,neutral,0,
human,15,13,14,36,213,107,311,neutral,0,152.0
orc,50,23,9,11,365,331,2329,evil,0,
orc,54,30,9,12,339,354,2392,evil,0,
human,14,8,15,39,225,104,334,neutral,0,153.0
orc,54,22,7,12,369,333,2328,evil,0,
lizard,26,18,-16,29,234,131,866,neutral,0,
halfling,11,9,10,23,150,108,183,good,0,
halfling,15,11,7,17,149,102,176,good,0,
orc,42,20,15,3,354,323,2232,evil,0,
human,8,12,14,43,224,107,324,neutral,0,161.0
human,9,12,13,39,205,109,311,neutral,0,158.0
lizard,27,13,-19,27,217,120,820,neutral,0,
human,14,10,9,30,223,110,321,neutral,0,144.0
orc,36,29,8,3,328,339,2317,evil,0,
orc,40,23,15,6,350,306,2183,evil,0,
human,12,13,14,24,216,109,316,neutral,0,134.0
human,8,12,9,27,222,101,315,neutral,0,140.0
lizard,23,26,-16,18,221,137,842,evil,0,
wingedrat,29,14,30,10,169,218,1047,evil,1,
halfling,13,10,13,25,126,92,155,good,0,
human,10,13,7,38,206,101,316,neutral,0,153.0
wingedrat,21,18,22,10,142,203,923,evil,1,
human,10,11,15,29,216,101,316,neutral,0,142.0
human,9,16,13,35,210,116,333,neutral,0,154.0
orc,36,25,11,14,316,319,2055,evil,0,
orc,61,26,14,11,353,334,2317,evil,0,
orc,43,27,10,13,327,302,2099,evil,0,
wingedrat,27,18,19,10,160,221,989,evil,1,
wingedrat,25,13,21,10,130,178,854,evil,1,
wingedrat,28,13,16,12,173,194,948,evil,1,
orc,50,16,5,13,334,360,2453,evil,0,
lizard,24,17,-16,20,214,124,835,evil,0,
orc,33,22,11,10,325,305,2046,evil,0,
halfling,8,9,9,24,119,102,161,good,0,
human,11,7,14,30,240,111,360,neutral,0,143.0
halfling,14,11,9,23,131,102,167,good,0,
wingedrat,25,13,15,15,152,200,931,evil,1,
wingedrat,28,22,31,13,157,242,1122,evil,1,
lizard,17,24,-18,28,222,139,876,neutral,0,
wingedrat,17,21,28,9,159,179,920,evil,1,
halfling,12,16,14,24,116,122,180,good,0,
human,14,11,12,28,226,114,340,neutral,0,140.0
orc,42,26,13,8,319,320,2110,evil,0,
lizard,20,12,-15,21,212,133,898,neutral,0,
human,10,12,9,43,227,108,324,neutral,0,158.0
halfling,17,11,15,22,113,111,167,good,0,
human,7,13,14,38,207,105,315,neutral,0,157.0
orc,56,27,15,8,323,312,2094,evil,0,
wingedrat,27,10,19,17,172,216,1131,evil,1,
halfling,11,11,11,15,118,91,150,good,0,
orc,27,27,11,10,333,323,2236,evil,0,
orc,42,29,16,6,363,319,2108,evil,0,
human,9,14,13,37,219,92,310,neutral,0,154.0
human,13,13,13,39,223,105,338,neutral,0,153.0
wingedrat,20,9,23,7,150,176,879,evil,1,
orc,49,28,10,8,347,327,2234,evil,0,
human,10,11,12,27,226,111,337,neutral,0,138.0
orc,55,26,10,11,338,299,2090,evil,0,
orc,39,30,4,5,366,336,2308,evil,0,
human,13,8,17,31,224,117,341,neutral,0,143.0
wingedrat,28,19,22,9,151,245,1143,evil,1,
lizard,21,18,-17,25,203,106,713,neutral,0,
orc,35,29,10,6,368,331,2173,evil,0,
wingedrat,27,17,22,9,155,214,1004,evil,1,
lizard,25,18,-21,27,228,105,715,neutral,0,
wingedrat,18,18,16,15,173,247,1210,evil,1,
orc,51,31,8,7,365,324,2195,evil,0,
human,7,17,11,37,227,105,331,neutral,0,160.0
human,15,11,8,37,213,96,296,neutral,0,153.0
wingedrat,20,10,27,13,160,192,970,evil,1,
halfling,13,14,18,17,131,133,198,good,0,
wingedrat,33,18,22,13,161,229,1109,evil,1,
halfling,15,14,13,15,143,94,165,good,0,
human,18,12,13,24,234,100,323,neutral,0,131.0
wingedrat,29,15,23,11,169,193,988,evil,1,
halfling,20,10,11,24,128,133,197,good,0,
halfling,17,10,11,21,123,124,185,good,0,
human,15,13,6,30,230,112,358,neutral,0,146.0
lizard,25,22,-24,20,227,111,782,evil,0,
lizard,22,20,-14,23,214,103,730,neutral,0,
human,12,11,6,36,210,112,315,neutral,0,153.0
human,12,11,12,44,227,109,343,neutral,0,161.0
human,14,12,13,27,222,111,330,neutral,0,135.0
wingedrat,25,14,20,16,153,232,1087,evil,1,
lizard,23,19,-19,25,214,124,777,neutral,0,
halfling,16,9,13,26,123,113,174,good,0,
human,17,14,17,30,224,111,339,neutral,0,145.0
human,17,11,16,29,208,124,335,neutral,0,139.0
halfling,12,4,13,22,122,115,176,good,0,
halfling,9,7,11,21,131,106,171,good,0,
orc,37,28,5,10,322,345,2241,evil,0,
orc,45,30,11,11,308,296,1998,evil,0,
orc,43,24,6,5,307,337,2219,evil,0,
human,9,11,16,37,215,101,317,neutral,0,152.0
lizard,25,16,-13,29,238,155,989,neutral,0,
orc,45,25,9,4,330,325,2276,evil,0,
wingedrat,29,13,25,11,162,216,996,evil,1,
wingedrat,24,15,18,16,148,228,1085,evil,1,
halfling,17,8,16,22,124,97,159,good,0,
human,8,13,13,28,229,109,335,neutral,0,144.0
lizard,26,19,-16,30,224,127,836,neutral,0,
halfling,14,11,15,16,116,109,167,good,0,
halfling,17,8,11,27,113,114,170,good,0,
orc,48,25,2,12,356,319,2267,evil,0,
orc,34,28,14,10,345,309,2200,evil,0,
orc,42,29,14,9,342,371,2502,evil,0,
orc,45,24,4,9,357,318,2176,evil,0,
halfling,19,8,12,17,131,97,162,good,0,
orc,40,30,8,9,344,322,2227,evil,0,
human,15,12,15,25,235,95,315,neutral,0,132.0
human,11,14,15,35,201,109,321,neutral,0,148.0
halfling,19,9,13,22,115,115,172,good,0,
lizard,22,16,-9,21,216,134,833,evil,0,
lizard,22,24,-15,22,200,112,764,neutral,0,
orc,42,20,10,14,304,345,2219,evil,0,
wingedrat,26,14,27,9,153,188,937,evil,1,
human,14,17,7,35,238,102,332,neutral,0,148.0
human,14,12,14,33,205,104,307,neutral,0,148.0
halfling,15,15,14,15,138,129,198,good,0,
lizard,24,19,-20,24,229,121,858,neutral,0,
lizard,16,14,-15,19,216,131,841,neutral,0,
orc,49,21,16,8,342,308,2151,evil,0,
orc,36,29,11,10,332,333,2225,evil,0,
halfling,15,10,12,23,131,95,160,good,0,
lizard,22,19,-19,31,224,133,844,neutral,0,
human,13,14,13,29,212,116,324,neutral,0,145.0
halfling,16,10,17,25,126,87,150,good,0,
halfling,17,11,17,23,126,83,146,good,0,
halfling,13,10,10,21,133,104,170,good,0,
wingedrat,22,16,26,10,147,188,910,evil,1,
human,16,10,11,26,210,112,333,neutral,0,134.0
wingedrat,26,15,25,15,157,182,904,evil,1,
orc,42,24,10,14,315,327,2216,evil,0,
halfling,14,8,12,17,110,95,150,good,0,
orc,46,24,5,7,340,337,2312,evil,0,
lizard,27,21,-11,20,217,116,807,evil,0,
wingedrat,30,16,25,11,160,215,1059,evil,1,
orc,50,23,11,7,327,340,2204,evil,0,
human,9,13,15,29,214,105,320,neutral,0,140.0
human,8,11,12,37,223,90,292,neutral,0,150.0
human,5,8,7,43,215,105,331,neutral,0,161.0
wingedrat,26,17,20,7,143,228,1064,evil,1,
wingedrat,25,15,25,15,156,205,995,evil,1,
lizard,21,19,-14,23,208,104,714,neutral,0,
halfling,16,12,14,22,134,129,196,good,0,
human,15,12,10,31,242,103,336,neutral,0,143.0
orc,42,22,8,11,319,340,2252,evil,0,
wingedrat,21,11,17,14,130,223,1019,evil,1,
lizard,27,18,-17,22,227,143,962,evil,0,
orc,40,23,12,6,352,320,2249,evil,0,
human,7,11,16,28,239,100,326,neutral,0,144.0
lizard,24,23,-24,26,224,107,744,neutral,0,
human,9,14,14,36,195,110,309,neutral,0,157.0
wingedrat,27,13,29,12,158,201,955,evil,1,
orc,52,24,6,7,359,336,2319,evil,0,
halfling,14,13,7,22,133,111,177,good,0,
human,14,8,16,31,217,83,298,neutral,0,140.0
wingedrat,19,19,24,14,171,244,1147,evil,1,
human,11,15,9,27,241,90,313,neutral,0,141.0
wingedrat,26,12,19,14,179,186,913,evil,1,
orc,52,33,12,7,321,374,2391,evil,0,
halfling,18,9,14,17,128,80,144,good,0,
human,13,14,13,39,225,114,335,neutral,0,152.0
halfling,22,7,5,24,146,105,178,good,0,
lizard,31,16,-7,18,212,157,929,evil,0,
human,11,16,12,29,220,103,323,neutral,0,143.0
halfling,15,12,12,25,129,137,201,good,0,
wingedrat,27,18,19,15,172,195,1053,evil,1,
lizard,21,20,-18,22,207,110,755,neutral,0,
lizard,25,14,-21,16,220,112,796,evil,0,
halfling,13,8,11,24,125,133,195,good,0,
lizard,23,23,-13,25,223,111,785,neutral,0,
orc,47,29,12,6,291,339,2199,evil,0,
human,13,12,13,28,208,109,318,neutral,0,140.0
halfling,13,8,15,27,144,111,183,good,0,
human,14,15,12,30,212,108,320,neutral,0,144.0
human,14,16,13,26,237,98,327,neutral,0,136.0
lizard,19,21,-25,18,216,125,824,evil,0,
halfling,15,9,9,21,134,106,173,good,0,
halfling,18,11,9,16,117,92,150,good,0,
orc,48,24,10,-1,334,296,2150,evil,0,
halfling,15,13,12,20,107,121,174,good,0,
lizard,24,19,-23,22,226,136,877,evil,0,
lizard,22,16,-17,27,228,118,803,neutral,0,
wingedrat,25,14,26,12,144,219,973,evil,1,
halfling,18,11,7,18,136,87,155,good,0,
human,10,13,16,29,218,102,320,neutral,0,144.0
halfling,12,2,10,23,132,92,158,good,0,
lizard,28,24,-15,26,211,128,841,evil,0,
orc,47,30,10,9,347,303,2185,evil,0,
lizard,17,18,-14,28,232,135,909,neutral,0,
orc,53,31,11,3,313,345,2267,evil,0,
orc,52,20,10,10,314,348,2263,evil,0,
human,15,11,11,43,209,105,309,neutral,0,162.0
wingedrat,25,13,21,10,152,187,850,evil,1,
orc,42,22,9,5,309,318,2124,evil,0,
orc,34,29,12,11,353,359,2414,evil,0,
orc,40,17,15,9,352,334,2350,evil,0,
wingedrat,32,18,17,13,149,189,951,evil,1,
orc,35,22,12,14,351,307,2117,evil,0,
